2.9129129 1.0180189
2.9429429 1.0099123
2.972973 1.0019317
3.003003 0.99408427
3.033033 0.98637658
3.0630631 0.97881503
3.0930931 0.97140559
3.1231231 0.9641539
3.1531532 0.95706524
3.1831832 0.95014453
3.2132132 0.94339638
3.2432432 0.93682504
3.2732733 0.93043444
3.3033033 0.92422819
3.3333333 0.91820956
3.3633634 0.91238152
3.3933934 0.90674674
3.4234234 0.90130757
3.4534535 0.89606608
3.4834835 0.89102403
3.5135135 0.88618291
3.5435435 0.88154393
3.5735736 0.87710802
3.6036036 0.87287586
3.6336336 0.86884787
3.6636637 0.8650242
3.6936937 0.86140478
3.7237237 0.85798928
3.7537538 0.85477716
3.7837838 0.85176764
3.8138138 0.84895972
3.8438438 0.84635222
3.8738739 0.84394373
3.9039039 0.84173265
3.9339339 0.83971718
3.963964 0.83789538
3.993994 0.83626508
4.024024 0.83482398
4.0540541 0.83356962
4.0840841 0.83249936
4.1141141 0.83161044
4.1441441 0.83089995
4.1741742 0.83036485
4.2042042 0.83000198
4.2342342 0.82980805
4.2642643 0.82977966
4.2942943 0.82991332
4.3243243 0.83020542
4.3543544 0.83065227
4.3843844 0.83125011
4.4144144 0.83199506
4.4444444 0.83288322
4.4744745 0.83391058
4.5045045 0.83507308
4.5345345 0.83636663
4.5645646 0.83778707
4.5945946 0.83933019
4.6246246 0.84099177
4.6546547 0.84276754
4.6846847 0.8446532
4.7147147 0.84664445
4.7447447 0.84873697
4.7747748 0.8509264
4.8048048 0.85320843
4.8348348 0.8555787
4.8648649 0.85803289
4.8948949 0.86056666
4.9249249 0.86317571
4.954955 0.86585575
4.984985 0.8686025
5.015015 0.87141172
5.045045 0.87427921
5.0750751 0.87720079
5.1051051 0.88017232
5.1351351 0.8831897
5.1651652 0.88624888
5.1951952 0.88934586
5.2252252 0.8924767
5.2552553 0.89563749
5.2852853 0.89882441
5.3153153 0.90203367
5.3453453 0.90526156
5.3753754 0.90850443
5.4054054 0.91175871
5.4354354 0.91502089
5.4654655 0.91828753
5.4954955 0.92155526
5.5255255 0.92482081
5.5555556 0.92808096
5.5855856 0.93133259
5.6156156 0.93457264
5.6456456 0.93779815
5.6756757 0.94100625
5.7057057 0.94419412
5.7357357 0.94735906
5.7657658 0.95049845
5.7957958 0.95360974
5.8258258 0.95669048
5.8558559 0.95973831
5.8858859 0.96275096
5.9159159 0.96572624
5.9459459 0.96866204
5.975976 0.97155638
6.006006 0.97440732
6.036036 0.97721304
6.0660661 0.97997179
6.0960961 0.98268193
6.1261261 0.9853419
6.1561562 0.98795021
6.1861862 0.99050548
6.2162162 0.99300641
6.2462462 0.99545179
6.2762763 0.99784048
6.3063063 1.0001714
6.3363363 1.0024437
6.3663664 1.0046564
6.3963964 1.0068087
6.4264264 1.0088999
6.4564565 1.0109294
6.4864865 1.0128966
6.5165165 1.0148011
6.5465465 1.0166423
6.5765766 1.0184201
6.6066066 1.020134
6.6366366 1.0217841
6.6666667 1.02337
6.6966967 1.0248918
6.7267267 1.0263494
6.7567568 1.0277431
6.7867868 1.0290728
6.8168168 1.0303388
6.8468468 1.0315415
6.8768769 1.032681
6.9069069 1.0337577
6.9369369 1.0347722
6.966967 1.0357249
6.996997 1.0366164
7.027027 1.0374472
7.0570571 1.0382179
7.0870871 1.0389293
7.1171171 1.0395821
7.1471471 1.040177
7.1771772 1.0407149
7.2072072 1.0411966
7.2372372 1.041623
7.2672673 1.041995
7.2972973 1.0423136
7.3273273 1.0425798
7.3573574 1.0427945
7.3873874 1.0429589
7.4174174 1.043074
7.4474474 1.0431409
7.4774775 1.0431606
7.5075075 1.0431345
7.5375375 1.0430635
7.5675676 1.042949
7.5975976 1.042792
7.6276276 1.0425939
7.6576577 1.0423557
7.6876877 1.0420788
7.7177177 1.0417644
7.7477477 1.0414137
7.7777778 1.0410281
7.8078078 1.0406087
7.8378378 1.0401569
7.8678679 1.0396738
7.8978979 1.0391608
7.9279279 1.0386192
7.957958 1.0380502
7.987988 1.0374551
8.018018 1.0368352
8.048048 1.0361916
8.0780781 1.0355257
8.1081081 1.0348388
8.1381381 1.0341319
8.1681682 1.0334065
8.1981982 1.0326636
8.2282282 1.0319045
8.2582583 1.0311303
8.2882883 1.0303424
8.3183183 1.0295417
8.3483483 1.0287296
8.3783784 1.027907
8.4084084 1.0270751
8.4384384 1.0262351
8.4684685 1.0253879
8.4984985 1.0245347
8.5285285 1.0236765
8.5585586 1.0228143
8.5885886 1.0219491
8.6186186 1.0210819
8.6486486 1.0202136
8.6786787 1.0193453
8.7087087 1.0184777
8.7387387 1.0176118
8.7687688 1.0167484
8.7987988 1.0158884
8.8288288 1.0150326
8.8588589 1.0141819
8.8888889 1.0133368
8.9189189 1.0124983
8.9489489 1.011667
8.978979 1.0108437
9.009009 1.0100289
9.039039 1.0092233
9.0690691 1.0084276
9.0990991 1.0076423
9.1291291 1.006868
9.1591592 1.0061053
9.1891892 1.0053546
9.2192192 1.0046164
9.2492492 1.0038913
9.2792793 1.0031797
9.3093093 1.0024819
9.3393393 1.0017984
9.3693694 1.0011295
9.3993994 1.0004756
9.4294294 0.99983701
9.4594595 0.99921399
9.4894895 0.99860684
9.5195195 0.9980158
9.5495495 0.99744109
9.5795796 0.99688293
9.6096096 0.99634149
9.6396396 0.99581692
9.6696697 0.99530938
9.6996997 0.99481897
9.7297297 0.99434579
9.7597598 0.99388992
9.7897898 0.9934514
9.8198198 0.99303029
9.8498498 0.99262659
9.8798799 0.99224031
9.9099099 0.99187142
9.9399399 0.99151989
9.96997 0.99118566
10 0.99086867
10.03003 0.99056882
10.06006 0.99028601
10.09009 0.99002013
10.12012 0.98977103
10.15015 0.98953858
10.18018 0.98932261
10.21021 0.98912295
10.24024 0.98893941
10.27027 0.9887718
10.3003 0.98861989
10.33033 0.98848347
10.36036 0.9883623
10.39039 0.98825615
10.42042 0.98816475
10.45045 0.98808786
10.48048 0.98802518
10.510511 0.98797645
10.540541 0.98794139
10.570571 0.98791968
10.600601 0.98791104
10.630631 0.98791516
10.660661 0.98793171
10.690691 0.9879604
10.720721 0.98800088
10.750751 0.98805284
10.780781 0.98811594
10.810811 0.98818984
10.840841 0.98827421
10.870871 0.98836871
10.900901 0.98847299
10.930931 0.98858671
10.960961 0.98870952
10.990991 0.98884107
11.021021 0.98898102
11.051051 0.98912901
11.081081 0.98928469
11.111111 0.98944773
11.141141 0.98961777
11.171171 0.98979446
11.201201 0.98997746
11.231231 0.99016643
11.261261 0.99036102
11.291291 0.9905609
11.321321 0.99076574
11.351351 0.99097519
11.381381 0.99118893
11.411411 0.99140664
11.441441 0.99162798
11.471471 0.99185265
11.501502 0.99208033
11.531532 0.9923107
11.561562 0.99254347
11.591592 0.99277834
11.621622 0.993015
11.651652 0.99325318
11.681682 0.99349258
11.711712 0.99373293
11.741742 0.99397395
11.771772 0.99421538
11.801802 0.99445696
11.831832 0.99469844
11.861862 0.99493956
11.891892 0.99518008
11.921922 0.99541976
11.951952 0.99565839
11.981982 0.99589573
12.012012 0.99613158
12.042042 0.99636572
12.072072 0.99659794
12.102102 0.99682806
12.132132 0.99705589
12.162162 0.99728125
12.192192 0.99750396
12.222222 0.99772385
12.252252 0.99794077
12.282282 0.99815456
12.312312 0.99836508
12.342342 0.99857218
12.372372 0.99877573
12.402402 0.99897562
12.432432 0.99917171
12.462462 0.9993639
12.492492 0.99955208
12.522523 0.99973616
12.552553 0.99991604
12.582583 1.0000916
12.612613 1.0002629
12.642643 1.0004297
12.672673 1.000592
12.702703 1.0007497
12.732733 1.0009029
12.762763 1.0010514
12.792793 1.0011951
12.822823 1.0013342
12.852853 1.0014685
12.882883 1.001598
12.912913 1.0017226
12.942943 1.0018425
12.972973 1.0019575
13.003003 1.0020677
13.033033 1.0021731
13.063063 1.0022737
13.093093 1.0023694
13.123123 1.0024604
13.153153 1.0025466
13.183183 1.002628
13.213213 1.0027048
13.243243 1.0027769
13.273273 1.0028443
13.303303 1.0029071
13.333333 1.0029654
13.363363 1.0030192
13.393393 1.0030685
13.423423 1.0031135
13.453453 1.0031541
13.483483 1.0031904
13.513514 1.0032226
13.543544 1.0032506
13.573574 1.0032745
13.603604 1.0032945
13.633634 1.0033106
13.663664 1.0033228
13.693694 1.0033313
13.723724 1.0033361
13.753754 1.0033373
13.783784 1.003335
13.813814 1.0033293
13.843844 1.0033202
13.873874 1.003308
13.903904 1.0032926
13.933934 1.0032741
13.963964 1.0032527
13.993994 1.0032284
14.024024 1.0032014
14.054054 1.0031717
14.084084 1.0031394
14.114114 1.0031046
14.144144 1.0030675
14.174174 1.003028
14.204204 1.0029864
14.234234 1.0029426
14.264264 1.0028969
14.294294 1.0028493
14.324324 1.0027998
14.354354 1.0027487
14.384384 1.0026959
14.414414 1.0026416
14.444444 1.0025859
14.474474 1.0025288
14.504505 1.0024705
14.534535 1.002411
14.564565 1.0023505
14.594595 1.002289
14.624625 1.0022266
14.654655 1.0021634
14.684685 1.0020995
14.714715 1.002035
14.744745 1.0019699
14.774775 1.0019044
14.804805 1.0018384
14.834835 1.0017722
14.864865 1.0017057
14.894895 1.001639
14.924925 1.0015723
14.954955 1.0015055
14.984985 1.0014388
15.015015 1.0013722
15.045045 1.0013058
15.075075 1.0012397
15.105105 1.0011739
15.135135 1.0011085
15.165165 1.0010434
15.195195 1.0009789
15.225225 1.000915
15.255255 1.0008516
15.285285 1.0007889
15.315315 1.0007269
15.345345 1.0006656
15.375375 1.0006051
15.405405 1.0005455
15.435435 1.0004868
15.465465 1.0004289
15.495495 1.0003721
15.525526 1.0003162
15.555556 1.0002613
15.585586 1.0002075
15.615616 1.0001548
15.645646 1.0001033
15.675676 1.0000528
15.705706 1.0000036
15.735736 0.99995547
15.765766 0.99990861
15.795796 0.99986298
15.825826 0.99981859
15.855856 0.99977548
15.885886 0.99973364
15.915916 0.99969309
15.945946 0.99965385
15.975976 0.99961592
16.006006 0.99957932
16.036036 0.99954403
16.066066 0.99951008
16.096096 0.99947746
16.126126 0.99944618
16.156156 0.99941623
16.186186 0.99938761
16.216216 0.99936033
16.246246 0.99933437
16.276276 0.99930974
16.306306 0.99928642
16.336336 0.99926441
16.366366 0.9992437
16.396396 0.99922427
16.426426 0.99920613
16.456456 0.99918925
16.486486 0.99917362
16.516517 0.99915924
16.546547 0.99914607
16.576577 0.99913411
16.606607 0.99912335
16.636637 0.99911375
16.666667 0.99910532
16.696697 0.99909801
16.726727 0.99909182
16.756757 0.99908673
16.786787 0.99908271
16.816817 0.99907974
16.846847 0.9990778
16.876877 0.99907686
16.906907 0.99907691
16.936937 0.99907792
16.966967 0.99907986
16.996997 0.99908271
17.027027 0.99908644
17.057057 0.99909104
17.087087 0.99909646
17.117117 0.9991027
17.147147 0.99910972
17.177177 0.99911749
17.207207 0.99912599
17.237237 0.9991352
17.267267 0.99914508
17.297297 0.99915561
17.327327 0.99916676
17.357357 0.9991785
17.387387 0.99919082
17.417417 0.99920368
17.447447 0.99921705
17.477477 0.99923092
17.507508 0.99924525
17.537538 0.99926001
17.567568 0.99927518
17.597598 0.99929075
17.627628 0.99930667
17.657658 0.99932292
17.687688 0.99933949
17.717718 0.99935633
17.747748 0.99937344
17.777778 0.99939079
17.807808 0.99940835
17.837838 0.9994261
17.867868 0.99944401
17.897898 0.99946206
17.927928 0.99948024
17.957958 0.99949852
17.987988 0.99951687
18.018018 0.99953529
18.048048 0.99955373
18.078078 0.9995722
18.108108 0.99959066
18.138138 0.9996091
18.168168 0.99962749
18.198198 0.99964583
18.228228 0.99966409
18.258258 0.99968226
18.288288 0.99970032
18.318318 0.99971825
18.348348 0.99973603
18.378378 0.99975366
18.408408 0.99977112
18.438438 0.99978839
18.468468 0.99980547
18.498498 0.99982233
18.528529 0.99983897
18.558559 0.99985537
18.588589 0.99987152
18.618619 0.99988741
18.648649 0.99990304
18.678679 0.99991839
18.708709 0.99993345
18.738739 0.99994821
18.768769 0.99996267
18.798799 0.99997681
18.828829 0.99999064
18.858859 1.0000041
18.888889 1.0000173
18.918919 1.0000301
18.948949 1.0000426
18.978979 1.0000548
19.009009 1.0000666
19.039039 1.000078
19.069069 1.0000891
19.099099 1.0000998
19.129129 1.0001101
19.159159 1.0001201
19.189189 1.0001297
19.219219 1.000139
19.249249 1.0001479
19.279279 1.0001564
19.309309 1.0001645
19.339339 1.0001723
19.369369 1.0001797
19.399399 1.0001867
19.429429 1.0001934
19.459459 1.0001997
19.489489 1.0002057
19.51952 1.0002113
19.54955 1.0002165
19.57958 1.0002214
19.60961 1.0002259
19.63964 1.0002301
19.66967 1.000234
19.6997 1.0002375
19.72973 1.0002406
19.75976 1.0002435
19.78979 1.000246
19.81982 1.0002482
19.84985 1.0002501
19.87988 1.0002517
19.90991 1.000253
19.93994 1.000254
19.96997 1.0002547
20 1.0002552
20.03003 1.0002553
20.06006 1.0002552
20.09009 1.0002548
20.12012 1.0002542
20.15015 1.0002533
20.18018 1.0002522
20.21021 1.0002508
20.24024 1.0002492
20.27027 1.0002474
20.3003 1.0002454
20.33033 1.0002432
20.36036 1.0002408
20.39039 1.0002381
20.42042 1.0002353
20.45045 1.0002324
20.48048 1.0002292
20.510511 1.0002259
20.540541 1.0002224
20.570571 1.0002188
20.600601 1.0002151
20.630631 1.0002112
20.660661 1.0002072
20.690691 1.000203
20.720721 1.0001988
20.750751 1.0001945
20.780781 1.00019
20.810811 1.0001855
20.840841 1.0001809
20.870871 1.0001762
20.900901 1.0001714
20.930931 1.0001666
20.960961 1.0001617
20.990991 1.0001568
21.021021 1.0001518
21.051051 1.0001468
21.081081 1.0001418
21.111111 1.0001367
21.141141 1.0001317
21.171171 1.0001266
21.201201 1.0001215
21.231231 1.0001163
21.261261 1.0001112
21.291291 1.0001061
21.321321 1.0001011
21.351351 1.000096
21.381381 1.000091
21.411411 1.0000859
21.441441 1.000081
21.471471 1.000076
21.501502 1.0000711
21.531532 1.0000663
21.561562 1.0000615
21.591592 1.0000567
21.621622 1.000052
21.651652 1.0000474
21.681682 1.0000428
21.711712 1.0000383
21.741742 1.0000338
21.771772 1.0000295
21.801802 1.0000252
21.831832 1.000021
21.861862 1.0000168
21.891892 1.0000128
21.921922 1.0000088
21.951952 1.0000049
21.981982 1.0000011
22.012012 0.99999744
22.042042 0.99999383
22.072072 0.99999032
22.102102 0.9999869
22.132132 0.99998358
22.162162 0.99998036
22.192192 0.99997724
22.222222 0.99997421
22.252252 0.99997129
22.282282 0.99996846
22.312312 0.99996574
22.342342 0.99996312
22.372372 0.9999606
22.402402 0.99995819
22.432432 0.99995587
22.462462 0.99995366
22.492492 0.99995155
22.522523 0.99994954
22.552553 0.99994763
22.582583 0.99994582
22.612613 0.99994412
22.642643 0.99994251
22.672673 0.999941
22.702703 0.99993959
22.732733 0.99993828
22.762763 0.99993706
22.792793 0.99993594
22.822823 0.99993491
22.852853 0.99993397
22.882883 0.99993313
22.912913 0.99993238
22.942943 0.99993171
22.972973 0.99993113
23.003003 0.99993064
23.033033 0.99993023
23.063063 0.9999299
23.093093 0.99992966
23.123123 0.99992949
23.153153 0.9999294
23.183183 0.99992939
23.213213 0.99992945
23.243243 0.99992958
23.273273 0.99992978
23.303303 0.99993005
23.333333 0.99993039
23.363363 0.99993079
23.393393 0.99993125
23.423423 0.99993178
23.453453 0.99993236
23.483483 0.99993299
23.513514 0.99993369
23.543544 0.99993443
23.573574 0.99993522
23.603604 0.99993607
23.633634 0.99993696
23.663664 0.99993789
23.693694 0.99993886
23.723724 0.99993988
23.753754 0.99994093
23.783784 0.99994202
23.813814 0.99994314
23.843844 0.99994429
23.873874 0.99994547
23.903904 0.99994669
23.933934 0.99994792
23.963964 0.99994919
23.993994 0.99995047
24.024024 0.99995177
24.054054 0.9999531
24.084084 0.99995444
24.114114 0.99995579
24.144144 0.99995716
24.174174 0.99995854
24.204204 0.99995992
24.234234 0.99996132
24.264264 0.99996272
24.294294 0.99996413
24.324324 0.99996554
24.354354 0.99996695
24.384384 0.99996837
24.414414 0.99996978
24.444444 0.99997118
24.474474 0.99997259
24.504505 0.99997399
24.534535 0.99997538
24.564565 0.99997676
24.594595 0.99997813
24.624625 0.9999795
24.654655 0.99998085
24.684685 0.99998219
24.714715 0.99998351
24.744745 0.99998482
24.774775 0.99998612
24.804805 0.99998739
24.834835 0.99998865
24.864865 0.99998989
24.894895 0.99999111
24.924925 0.99999231
24.954955 0.99999349
24.984985 0.99999465
25.015015 0.99999578
25.045045 0.99999689
25.075075 0.99999798
25.105105 0.99999904
25.135135 1.0000001
25.165165 1.0000011
25.195195 1.0000021
25.225225 1.000003
25.255255 1.000004
25.285285 1.0000049
25.315315 1.0000058
25.345345 1.0000066
25.375375 1.0000074
25.405405 1.0000082
25.435435 1.000009
25.465465 1.0000098
25.495495 1.0000105
25.525526 1.0000112
25.555556 1.0000118
25.585586 1.0000124
25.615616 1.000013
25.645646 1.0000136
25.675676 1.0000142
25.705706 1.0000147
25.735736 1.0000152
25.765766 1.0000156
25.795796 1.0000161
25.825826 1.0000165
25.855856 1.0000168
25.885886 1.0000172
25.915916 1.0000175
25.945946 1.0000178
25.975976 1.0000181
26.006006 1.0000184
26.036036 1.0000186
26.066066 1.0000188
26.096096 1.000019
26.126126 1.0000191
26.156156 1.0000192
26.186186 1.0000193
26.216216 1.0000194
26.246246 1.0000195
26.276276 1.0000195
26.306306 1.0000195
26.336336 1.0000195
26.366366 1.0000195
26.396396 1.0000195
26.426426 1.0000194
26.456456 1.0000193
26.486486 1.0000192
26.516517 1.0000191
26.546547 1.000019
26.576577 1.0000188
26.606607 1.0000186
26.636637 1.0000185
26.666667 1.0000183
26.696697 1.0000181
26.726727 1.0000178
26.756757 1.0000176
26.786787 1.0000173
26.816817 1.0000171
26.846847 1.0000168
26.876877 1.0000165
26.906907 1.0000162
26.936937 1.0000159
26.966967 1.0000156
26.996997 1.0000153
27.027027 1.000015
27.057057 1.0000146
27.087087 1.0000143
27.117117 1.0000139
27.147147 1.0000136
27.177177 1.0000132
27.207207 1.0000128
27.237237 1.0000125
27.267267 1.0000121
27.297297 1.0000117
27.327327 1.0000113
27.357357 1.0000109
27.387387 1.0000105
27.417417 1.0000102
27.447447 1.0000098
27.477477 1.0000094
27.507508 1.000009
27.537538 1.0000086
27.567568 1.0000082
27.597598 1.0000078
27.627628 1.0000074
27.657658 1.000007
27.687688 1.0000067
27.717718 1.0000063
27.747748 1.0000059
27.777778 1.0000055
27.807808 1.0000052
27.837838 1.0000048
27.867868 1.0000044
27.897898 1.0000041
27.927928 1.0000037
27.957958 1.0000034
27.987988 1.000003
28.018018 1.0000027
28.048048 1.0000023
28.078078 1.000002
28.108108 1.0000017
28.138138 1.0000014
28.168168 1.000001
28.198198 1.0000007
28.228228 1.0000004
28.258258 1.0000002
28.288288 0.99999987
28.318318 0.99999959
28.348348 0.99999932
28.378378 0.99999906
28.408408 0.9999988
28.438438 0.99999855
28.468468 0.99999831
28.498498 0.99999808
28.528529 0.99999785
28.558559 0.99999764
28.588589 0.99999743
28.618619 0.99999722
28.648649 0.99999703
28.678679 0.99999684
28.708709 0.99999666
28.738739 0.99999649
28.768769 0.99999633
28.798799 0.99999617
28.828829 0.99999603
28.858859 0.99999589
28.888889 0.99999575
28.918919 0.99999563
28.948949 0.99999551
28.978979 0.9999954
29.009009 0.9999953
29.039039 0.99999521
29.069069 0.99999512
29.099099 0.99999504
29.129129 0.99999497
29.159159 0.9999949
29.189189 0.99999484
29.219219 0.99999479
29.249249 0.99999474
29.279279 0.9999947
29.309309 0.99999467
29.339339 0.99999464
29.369369 0.99999462
29.399399 0.99999461
29.429429 0.9999946
29.459459 0.9999946
29.489489 0.9999946
29.51952 0.99999461
29.54955 0.99999463
29.57958 0.99999464
29.60961 0.99999467
29.63964 0.9999947
29.66967 0.99999473
29.6997 0.99999477
29.72973 0.99999482
29.75976 0.99999486
29.78979 0.99999492
29.81982 0.99999497
29.84985 0.99999503
29.87988 0.99999509
29.90991 0.99999516
29.93994 0.99999523
29.96997 0.99999531
30 0.99999538

